datetime,tamin_degC,tamax_degC,ptot_mm
1987-09-16,5.537041397,10.062572212219239,1.8609119653701782
1987-09-17,3.486594887,10.725139350891114,1.7436676025390625
1987-09-18,4.496046276,11.403689117431641,0.0
1987-09-19,4.028169842,13.108967514038087,0.08686314523220062
1987-09-20,4.633877964,14.251782150268555,3.6487698554992676
1987-09-21,4.770535679,13.732337684631348,0.0
1987-09-22,5.467932434,11.780226440429688,11.504155158996582
1987-09-23,4.744276733,12.73235866546631,11.339707374572754
1987-09-24,3.480558128,7.204570026397705,5.418765068054199
1987-09-25,0.769352169,6.635312767028808,4.4428558349609375
1987-09-26,1.096046419,5.119471282958984,2.3275721073150635
1987-09-27,-0.025809317,4.221278400421142,1.9739301204681396
